temperature,humidity,voc,ammonia,alcohol,timestamp,cycle_id,stage
33.9,69,904,1343,1928,26-09-2025 18:05,2,Early Spoilage
33.9,67.7,910,1393,1942,26-09-2025 18:10,2,Early Spoilage
33.9,68.3,906,1357,1946,26-09-2025 18:15,2,Early Spoilage
34,68.8,904,1427,1950,26-09-2025 18:20,2,Early Spoilage
34,67.8,902,1366,1943,26-09-2025 18:25,2,Early Spoilage
33.9,68.2,908,1356,1962,26-09-2025 18:30,2,Early Spoilage
34,67.5,924,1374,1951,26-09-2025 18:35,2,Early Spoilage
34,68.8,964,1421,1958,26-09-2025 18:40,2,Early Spoilage
33.9,68.6,981,1428,1995,26-09-2025 18:45,2,Early Spoilage
33.9,68.7,1003,1395,2000,26-09-2025 18:50,2,Early Spoilage
33.9,67.7,1006,1349,1990,26-09-2025 18:55,2,Early Spoilage
33.9,68.8,1003,1393,1992,26-09-2025 19:00,2,Early Spoilage
33.9,67.1,975,1444,1998,26-09-2025 19:05,2,Early Spoilage
34,68.3,973,1358,1983,26-09-2025 19:10,2,Early Spoilage
34,67.5,967,1355,1989,26-09-2025 19:15,2,Early Spoilage
34,67.7,972,1393,1982,26-09-2025 19:21,2,Early Spoilage
34.1,67.9,987,1357,1995,26-09-2025 19:31,2,Early Spoilage
34.1,67.3,991,1429,1993,26-09-2025 19:36,2,Early Spoilage
34.1,66.9,991,1486,1993,26-09-2025 19:41,2,Early Spoilage
34.2,67,984,1425,1982,26-09-2025 19:46,2,Early Spoilage
34.2,68,987,1412,1999,26-09-2025 19:51,2,Early Spoilage
34.2,67.3,979,1429,1972,26-09-2025 19:56,2,Early Spoilage
34.3,66.5,975,1389,1950,26-09-2025 20:01,2,Early Spoilage
34.3,66,977,1359,1968,26-09-2025 20:06,2,Early Spoilage
34.3,66.8,950,1311,1924,26-09-2025 20:11,2,Early Spoilage
34.3,66.9,937,1301,1908,26-09-2025 20:16,2,Early Spoilage
34.3,67,915,1282,1887,26-09-2025 20:21,2,Early Spoilage
34.4,65.5,924,1321,1895,26-09-2025 20:26,2,Early Spoilage
34.4,67.1,940,1404,1900,26-09-2025 20:31,2,Early Spoilage
34.4,66.7,940,1317,1895,26-09-2025 20:36,2,Early Spoilage
34.4,67,923,1308,1905,26-09-2025 20:41,2,Early Spoilage
34.4,65.9,911,1371,1900,26-09-2025 20:46,2,Early Spoilage
34.4,65.1,896,1348,1891,26-09-2025 20:51,2,Early Spoilage
34.5,66.9,914,1357,1920,26-09-2025 20:56,2,Early Spoilage
34.5,65.8,924,1364,1932,26-09-2025 21:01,2,Early Spoilage
34.5,66.7,918,1353,1927,26-09-2025 21:06,2,Early Spoilage
34.5,67.2,920,1393,1936,26-09-2025 21:11,2,Early Spoilage
34.5,66.5,914,1325,1911,26-09-2025 21:16,2,Early Spoilage
34.5,66.3,894,1292,1910,26-09-2025 21:21,2,Early Spoilage
34.5,65.6,899,1253,1908,26-09-2025 21:26,2,Early Spoilage
34.5,65.3,923,1463,1961,26-09-2025 21:31,2,Early Spoilage
34.5,65.3,936,1451,1984,26-09-2025 21:37,2,Early Spoilage
34.5,65.2,948,1432,2015,26-09-2025 21:42,2,Early Spoilage
34.6,64.8,958,1442,2037,26-09-2025 21:47,2,Early Spoilage
34.6,65.3,965,1453,2063,26-09-2025 21:52,2,Early Spoilage
34.6,65,974,1475,2077,26-09-2025 21:57,2,Early Spoilage
34.5,65.3,1020,1481,2130,26-09-2025 22:02,2,Early Spoilage
34.5,65,1022,1418,2138,26-09-2025 22:07,2,Early Spoilage
34.5,64.1,980,1341,2054,26-09-2025 22:12,2,Early Spoilage
34.4,63.9,950,1246,1996,26-09-2025 22:17,2,Early Spoilage
34.4,65.2,940,1295,1971,26-09-2025 22:22,2,Early Spoilage
34.4,63.4,929,1281,1944,26-09-2025 22:27,2,Early Spoilage
34.4,64.6,918,1300,1926,26-09-2025 22:32,2,Early Spoilage
34.5,64.5,912,1236,1910,26-09-2025 22:37,2,Early Spoilage
34.5,63.9,906,1258,1912,26-09-2025 22:42,2,Early Spoilage
34.5,64.3,897,1228,1885,26-09-2025 22:47,2,Early Spoilage
34.6,64.3,896,1180,1882,26-09-2025 22:52,2,Early Spoilage
34.6,63.6,896,1214,1872,26-09-2025 22:57,2,Spoiled
34.6,63.3,893,1206,1862,26-09-2025 23:02,2,Spoiled
34.6,62.2,886,1197,1853,26-09-2025 23:07,2,Spoiled
34.7,62.3,873,1247,1842,26-09-2025 23:12,2,Spoiled
34.7,63.2,872,1212,1837,26-09-2025 23:17,2,Spoiled
34.7,62.1,879,1218,1849,26-09-2025 23:22,2,Spoiled
34.7,62.3,868,1233,1841,26-09-2025 23:27,2,Spoiled
34.7,61.6,873,1205,1842,26-09-2025 23:32,2,Spoiled
34.7,62.8,900,1263,1861,26-09-2025 23:37,2,Spoiled
34.7,62.7,892,1233,1838,26-09-2025 23:42,2,Spoiled
34.7,61.6,889,1236,1849,26-09-2025 23:47,2,Spoiled
34.7,61.3,871,1160,1837,26-09-2025 23:52,2,Spoiled
34.7,60.7,864,1197,1824,26-09-2025 23:57,2,Spoiled
34.7,62.3,874,1202,1822,27-09-2025 00:02,2,Spoiled
34.7,61.8,878,1197,1828,27-09-2025 00:08,2,Spoiled
34.8,61.2,881,1228,1826,27-09-2025 00:13,2,Spoiled
34.8,61.6,874,1212,1833,27-09-2025 00:18,2,Spoiled
34.8,60.6,871,1262,1842,27-09-2025 00:23,2,Spoiled
34.8,62.1,890,1356,1891,27-09-2025 00:28,2,Spoiled
34.9,61.2,915,1416,1912,27-09-2025 00:33,2,Spoiled
34.9,61.6,894,1323,1912,27-09-2025 00:38,2,Spoiled
34.8,60.6,907,1279,1886,27-09-2025 00:43,2,Spoiled
34.8,61.6,924,1301,1907,27-09-2025 00:48,2,Spoiled
34.8,61.2,888,1260,1878,27-09-2025 00:53,2,Spoiled
34.8,61.1,886,1281,1888,27-09-2025 00:58,2,Spoiled
34.8,61.5,893,1243,1869,27-09-2025 01:03,2,Spoiled
34.8,60.8,876,1246,1875,27-09-2025 01:08,2,Spoiled
34.8,61.8,881,1232,1868,27-09-2025 01:18,2,Spoiled
34.7,60.7,889,1232,1854,27-09-2025 01:23,2,Spoiled
34.8,61.7,882,1213,1860,27-09-2025 01:33,2,Spoiled
34.8,61.1,880,1235,1844,27-09-2025 01:38,2,Spoiled
34.8,60.9,864,1255,1843,27-09-2025 01:43,2,Spoiled
34.8,61.3,855,1238,1826,27-09-2025 01:48,2,Spoiled
34.8,59.8,847,1214,1815,27-09-2025 01:53,2,Spoiled
34.8,61.5,852,1199,1812,27-09-2025 01:58,2,Spoiled
34.8,61.3,862,1361,1871,27-09-2025 02:03,2,Spoiled
34.8,60.5,879,1285,1893,27-09-2025 02:08,2,Spoiled
34.9,60.7,880,1309,1909,27-09-2025 02:14,2,Spoiled
34.9,60.5,903,1419,1914,27-09-2025 02:19,2,Spoiled
34.9,60.5,915,1325,1934,27-09-2025 02:24,2,Spoiled
34.9,60.9,898,1366,1940,27-09-2025 02:29,2,Spoiled
34.9,60.4,906,1359,1955,27-09-2025 02:34,2,Spoiled
34.9,60.7,905,1373,1956,27-09-2025 02:39,2,Spoiled
34.9,61.9,920,1416,1964,27-09-2025 02:44,2,Spoiled
34.9,61.6,937,1411,1979,27-09-2025 02:49,2,Spoiled
34.9,60.6,950,1427,2003,27-09-2025 02:54,2,Spoiled
34.9,62.1,958,1427,2009,27-09-2025 02:59,2,Spoiled
35,60.5,1011,1473,2037,27-09-2025 03:04,2,Spoiled
35,61.9,1007,1503,2041,27-09-2025 03:09,2,Spoiled
35,61.4,1008,1509,2062,27-09-2025 03:14,2,Spoiled
35,62.1,986,1529,2038,27-09-2025 03:19,2,Spoiled
35,60.4,960,1452,2028,27-09-2025 03:24,2,Spoiled
35,61.9,987,1445,2030,27-09-2025 03:29,2,Spoiled
35,61.9,971,1516,2036,27-09-2025 03:34,2,Spoiled
35,61.3,990,1475,2050,27-09-2025 03:39,2,Spoiled
34.9,60.9,1000,1489,2066,27-09-2025 03:44,2,Spoiled
35,61.8,1001,1481,2067,27-09-2025 03:49,2,Spoiled
35,61.1,1005,1570,2064,27-09-2025 03:54,2,Spoiled
35,61.9,1014,1441,2061,27-09-2025 03:59,2,Spoiled
35,61.4,1005,1460,2061,27-09-2025 04:04,2,Spoiled
35,62.4,1005,1441,2066,27-09-2025 04:09,2,Spoiled
35,61.3,994,1468,2067,27-09-2025 04:14,2,Spoiled
35,61.5,979,1423,2062,27-09-2025 04:19,2,Spoiled
35,61.2,990,1452,2057,27-09-2025 04:24,2,Spoiled
35,61.4,985,1464,2060,27-09-2025 04:29,2,Spoiled
35,60.8,982,1447,2065,27-09-2025 04:34,2,Spoiled
35,61,976,1446,2059,27-09-2025 04:39,2,Spoiled
35,62.3,996,1483,2066,27-09-2025 04:44,2,Spoiled
35,61.6,985,1434,2065,27-09-2025 04:49,2,Spoiled
35,61.5,991,1474,2074,27-09-2025 04:55,2,Spoiled
35,61.8,995,1455,2077,27-09-2025 05:00,2,Spoiled
35,62.3,984,1458,2080,27-09-2025 05:05,2,Spoiled
35,61.9,994,1417,2084,27-09-2025 05:10,2,Spoiled
35,61.9,989,1428,2083,27-09-2025 05:15,2,Spoiled
35,61.4,989,1471,2079,27-09-2025 05:20,2,Spoiled
35,61.8,984,1436,2084,27-09-2025 05:25,2,Spoiled
35,62.5,984,1596,2108,27-09-2025 05:30,2,Spoiled
35.1,62,991,1561,2129,27-09-2025 05:40,2,Spoiled
35.1,60.9,987,1551,2140,27-09-2025 05:45,2,Spoiled
35.2,61.3,998,1536,2151,27-09-2025 05:50,2,Spoiled
35.2,62.2,1002,1521,2155,27-09-2025 05:55,2,Spoiled
35.1,62.5,985,1443,2136,27-09-2025 06:00,2,Spoiled
35,62.2,983,1453,2124,27-09-2025 06:05,2,Spoiled
35,61.8,993,1433,2123,27-09-2025 06:10,2,Spoiled
35,62.3,1012,1463,2127,27-09-2025 06:15,2,Spoiled
35,62.3,1021,1498,2126,27-09-2025 06:20,2,Spoiled
35,61.7,1008,1477,2120,27-09-2025 06:25,2,Spoiled
35,62.3,1010,1410,2131,27-09-2025 06:30,2,Spoiled
35,61.3,994,1443,2132,27-09-2025 06:35,2,Spoiled
35.1,62.2,1023,1502,2129,27-09-2025 06:40,2,Spoiled
35.1,61.1,1019,1490,2132,27-09-2025 06:45,2,Spoiled
35.2,61.8,1047,1469,2138,27-09-2025 06:51,2,Spoiled
35.3,61.8,1047,1520,2151,27-09-2025 06:56,2,Spoiled
35.3,62,1061,1524,2160,27-09-2025 07:01,2,Late Spoilage
35.3,62,1058,1581,2150,27-09-2025 07:06,2,Late Spoilage
35.4,62.5,1127,1565,2187,27-09-2025 07:11,2,Late Spoilage
35.4,62.2,1142,1572,2199,27-09-2025 07:16,2,Late Spoilage
35.4,62.6,1133,1508,2211,27-09-2025 07:21,2,Late Spoilage
35.4,62.5,1146,1457,2222,27-09-2025 07:26,2,Late Spoilage
35.4,62.1,1147,1566,2232,27-09-2025 07:31,2,Late Spoilage
35.4,63.5,1153,1531,2241,27-09-2025 07:36,2,Late Spoilage
35.4,63.3,1147,1512,2232,27-09-2025 07:41,2,Late Spoilage
35.4,63.3,1146,1519,2249,27-09-2025 07:46,2,Late Spoilage
35.4,63.2,1138,1507,2239,27-09-2025 07:51,2,Late Spoilage
35.4,62.9,1136,1465,2240,27-09-2025 07:56,2,Late Spoilage
35.3,62.9,1122,1430,2223,27-09-2025 08:01,2,Late Spoilage
35.3,62.3,1135,1469,2234,27-09-2025 08:06,2,Late Spoilage
35.3,64.3,1136,1458,2242,27-09-2025 08:11,2,Late Spoilage
35.3,64.4,1138,1495,2250,27-09-2025 08:16,2,Late Spoilage
35.4,63.9,1138,1482,2259,27-09-2025 08:26,2,Late Spoilage
35.4,63.5,1143,1518,2262,27-09-2025 08:31,2,Late Spoilage
35.4,63.6,1144,1473,2255,27-09-2025 08:36,2,Late Spoilage
35.4,64.4,1135,1480,2243,27-09-2025 08:41,2,Late Spoilage
35.4,64.1,1133,1477,2251,27-09-2025 08:46,2,Late Spoilage
35.4,62.9,1134,1522,2246,27-09-2025 08:51,2,Late Spoilage
35.4,63.7,1137,1487,2258,27-09-2025 08:56,2,Late Spoilage
35.4,64.2,1122,1522,2248,27-09-2025 09:02,2,Late Spoilage
35.4,63.8,1117,1539,2251,27-09-2025 09:07,2,Late Spoilage
35.3,64.7,1119,1520,2251,27-09-2025 09:12,2,Late Spoilage
35.3,64.2,1159,1534,2276,27-09-2025 09:17,2,Late Spoilage
35.3,63.8,1162,1511,2289,27-09-2025 09:22,2,Late Spoilage
35.3,63.2,1165,1492,2298,27-09-2025 09:27,2,Late Spoilage
35.3,63.6,1192,1528,2307,27-09-2025 09:32,2,Late Spoilage
35.2,64.9,1145,1524,2290,27-09-2025 09:37,2,Late Spoilage
35.2,64.4,1154,1496,2288,27-09-2025 09:42,2,Late Spoilage
35.2,63.2,1179,1490,2317,27-09-2025 09:47,2,Late Spoilage
35.2,63.3,1180,1511,2298,27-09-2025 09:52,2,Late Spoilage
35.2,64.8,1175,1524,2306,27-09-2025 09:57,2,Late Spoilage
35.2,65,1145,1483,2284,27-09-2025 10:02,2,Late Spoilage
35.2,64.5,1138,1455,2287,27-09-2025 10:07,2,Late Spoilage
35.2,64.2,1131,1473,2278,27-09-2025 10:12,2,Late Spoilage
35.2,64,1154,1459,2302,27-09-2025 10:17,2,Late Spoilage
35.2,63,1159,1448,2288,27-09-2025 10:22,2,Late Spoilage
35.2,64.1,1151,1448,2288,27-09-2025 10:27,2,Late Spoilage
35.2,63.7,1155,1445,2297,27-09-2025 10:32,2,Late Spoilage
35.2,63.9,1147,1467,2300,27-09-2025 10:37,2,Late Spoilage
35.2,63.2,1156,1471,2300,27-09-2025 10:42,2,Late Spoilage
35.2,63.6,1144,1533,2292,27-09-2025 10:47,2,Late Spoilage
35.2,65,1154,1522,2295,27-09-2025 10:52,2,Late Spoilage
35.2,63.6,1158,1524,2303,27-09-2025 10:57,2,Late Spoilage
35.2,63.9,1154,1522,2305,27-09-2025 11:02,2,Late Spoilage
35.2,64.8,1160,1495,2305,27-09-2025 11:07,2,Late Spoilage
35.2,64.3,1159,1519,2309,27-09-2025 11:12,2,Late Spoilage
35.1,63,1158,1495,2288,27-09-2025 11:17,2,Late Spoilage
35.1,64.2,1138,1476,2287,27-09-2025 11:22,2,Late Spoilage
35.1,64.3,1143,1521,2285,27-09-2025 11:28,2,Late Spoilage
35.1,63.8,1136,1466,2284,27-09-2025 11:33,2,Late Spoilage
35.2,63,1141,1474,2288,27-09-2025 11:38,2,Late Spoilage
35.1,63.7,1138,1502,2287,27-09-2025 11:43,2,Late Spoilage
35.1,63.4,1143,1516,2292,27-09-2025 11:48,2,Late Spoilage
35.1,63.8,1136,1475,2297,27-09-2025 11:53,2,Late Spoilage
35.1,63.3,1137,1514,2306,27-09-2025 11:58,2,Late Spoilage
35.1,64.1,1145,1481,2302,27-09-2025 12:03,2,Late Spoilage
35.1,63.1,1155,1460,2304,27-09-2025 12:08,2,Late Spoilage
35.1,63.6,1160,1496,2302,27-09-2025 12:13,2,Late Spoilage
35.1,63.1,1154,1472,2302,27-09-2025 12:18,2,Late Spoilage
35.1,63.1,1164,1435,2299,27-09-2025 12:23,2,Late Spoilage
35.1,63.1,1168,1488,2298,27-09-2025 12:28,2,Late Spoilage
35.1,64.7,1153,1455,2290,27-09-2025 12:33,2,Late Spoilage
35.1,64,1165,1466,2293,27-09-2025 12:38,2,Late Spoilage
35,63.7,1175,1459,2302,27-09-2025 12:43,2,Late Spoilage
35,64.4,1166,1455,2301,27-09-2025 12:48,2,Late Spoilage
35,64.1,1171,1474,2310,27-09-2025 12:53,2,Late Spoilage
35,63.9,1182,1453,2315,27-09-2025 12:58,2,Late Spoilage
35,64.8,1182,1424,2317,27-09-2025 13:03,2,Late Spoilage
35,63.4,1198,1470,2316,27-09-2025 13:08,2,Late Spoilage
35.1,64.8,1166,1433,2310,27-09-2025 13:13,2,Late Spoilage
35,64.1,1210,1574,2306,27-09-2025 13:18,2,Late Spoilage
35.1,63.9,1218,1504,2314,27-09-2025 13:23,2,Late Spoilage
35.1,63.2,1205,1537,2301,27-09-2025 13:28,2,Late Spoilage
35,63.5,1153,1447,2251,27-09-2025 13:33,2,Late Spoilage
34.9,63.3,1125,1384,2225,27-09-2025 13:38,2,Late Spoilage
34.8,64.4,1110,1348,2225,27-09-2025 13:43,2,Late Spoilage
34.7,62.7,1085,1311,2195,27-09-2025 13:49,2,Late Spoilage
34.6,63,1098,1351,2188,27-09-2025 13:54,2,Late Spoilage
34.6,64.7,1062,1359,2156,27-09-2025 13:59,2,Late Spoilage
34.6,62.7,1073,1347,2151,27-09-2025 14:04,2,Late Spoilage
34.5,63.1,1077,1328,2149,27-09-2025 14:09,2,Late Spoilage
34.4,62.9,1090,1321,2148,27-09-2025 14:14,2,Late Spoilage
34.4,64.2,1093,1339,2132,27-09-2025 14:19,2,Late Spoilage
34.4,64,1095,1329,2142,27-09-2025 14:24,2,Late Spoilage
34.3,63.4,1109,1330,2146,27-09-2025 14:29,2,Late Spoilage
34.3,64,1123,1241,2141,27-09-2025 14:34,2,Late Spoilage
34.3,63.3,1115,1314,2142,27-09-2025 14:39,2,Late Spoilage
34.2,64.9,1123,1325,2149,27-09-2025 14:44,2,Late Spoilage
34.2,64.2,1113,1309,2138,27-09-2025 14:49,2,Late Spoilage
34.2,64.9,1122,1347,2150,27-09-2025 14:54,2,Late Spoilage
34.2,63.6,1122,1306,2146,27-09-2025 14:59,2,Late Spoilage
34.2,64.8,1120,1329,2133,27-09-2025 15:04,2,Late Spoilage
